Rk,Name,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP,Year,Team,Wins,Losses,Previous TS%,Previous TRB%,Previous AST%,Previous BPM,Previous VORP,Previous WS,Previous WS/48,Rookie,Previous VORP Team Rank,Previous TS% Team Rank,Previous TRB% Team Rank,Previous AST% Team Rank,Previous BPM Team Rank,Previous WS Team Rank,Previous WS/48 Team Rank,Top 5 Previous VORP Team Rank,Top 5 Previous TS% Team Rank,Top 5 Previous TRB% Team Rank,Top 5 Previous AST% Team Rank,Top 5 Previous BPM Team Rank,Top 5 Previous WS Team Rank,Top 5 Previous WS/48 Team Rank
5,LeBron James,36,45,1504,24.2,0.602,0.34600000000000003,0.31,2.2,23.6,12.9,41.8,1.6,1.5,15.2,31.9,,3.0,2.6,5.6,0.179,,5.9,2.3,8.1,3.8,2021,LAL,42,30,0.5770000000000001,12.4,49.1,8.4,6.1,9.8,0.204,False,1.0,7.0,7.0,1.0,1.0,2.0,3.0,True,False,False,True,True,True,True
6,Talen Horton-Tucker,20,65,1304,12.9,0.536,0.268,0.264,2.2,12.3,7.3,20.8,2.4,1.4,16.1,21.7,,-0.1,2.2,2.1,0.078,,-2.6,1.5,-1.2,0.3,2021,LAL,42,30,0.535,4.7,10.5,-2.1,0.0,0.1,0.07,False,13.0,14.0,18.0,11.0,15.0,17.0,15.0,False,False,False,False,False,False,False
7,Alex Caruso,26,58,1216,11.1,0.547,0.449,0.249,2.9,12.8,7.9,18.1,2.6,1.1,18.3,14.8,,0.3,2.1,2.4,0.095,,-2.5,2.5,0.0,0.6,2021,LAL,42,30,0.525,5.7,13.6,-0.2,0.5,2.3,0.095,False,9.0,16.0,14.0,9.0,8.0,11.0,12.0,False,False,False,False,False,False,False
8,Markieff Morris,31,61,1200,9.3,0.509,0.5529999999999999,0.132,4.5,20.3,12.5,8.6,0.9,1.4,11.9,16.4,,-0.2,1.8,1.6,0.062,,-2.9,0.3,-2.6,-0.2,2021,LAL,42,30,0.573,9.9,11.0,-2.1,0.0,1.0,0.049,False,14.0,9.0,9.0,10.0,16.0,13.0,17.0,False,False,False,False,False,False,False
9,Anthony Davis,27,36,1162,22.1,0.556,0.163,0.349,6.0,21.5,13.8,16.4,1.9,4.5,9.5,29.2,,1.3,2.4,3.7,0.152,,2.6,2.2,4.8,2.0,2021,LAL,42,30,0.61,14.8,15.1,8.0,5.4,11.1,0.25,False,2.0,4.0,3.0,5.0,2.0,1.0,1.0,True,True,True,True,True,True,True
10,Wesley Matthews,34,58,1130,7.2,0.517,0.782,0.163,2.0,7.2,4.6,6.3,1.6,1.3,8.8,11.4,,0.2,1.5,1.7,0.073,,-3.1,1.4,-1.7,0.1,2021,LAL,42,30,0.547,5.0,7.1,-1.8,0.1,3.2,0.093,False,10.0,13.0,17.0,16.0,14.0,8.0,13.0,False,False,False,False,False,False,False
11,Marc Gasol,36,52,993,12.2,0.606,0.629,0.258,4.3,19.9,12.2,14.7,1.3,5.2,19.7,11.8,,0.8,1.9,2.8,0.133,,-1.4,3.7,2.3,1.1,2021,LAL,42,30,0.551,12.5,17.3,1.6,1.1,3.0,0.124,False,5.0,11.0,5.0,4.0,4.0,9.0,7.0,True,False,True,True,True,False,False
12,Andre Drummond,27,21,520,17.9,0.5539999999999999,0.0,0.396,14.1,32.0,23.1,9.0,2.2,3.4,16.0,22.4,,0.2,1.2,1.4,0.133,,-2.7,1.0,-1.7,0.0,2021,LAL,42,30,0.55,26.6,14.0,1.1,1.3,4.0,0.116,False,4.0,12.0,2.0,6.0,5.0,4.0,8.0,True,False,True,False,True,True,False
13,Ben McLemore,27,21,368,8.8,0.5589999999999999,0.809,0.149,1.2,9.1,5.2,4.3,0.4,1.5,8.5,19.4,,0.1,0.4,0.5,0.061,,-1.6,-1.4,-3.0,-0.1,2021,LAL,42,30,0.622,5.1,5.2,-0.5,0.6,3.3,0.099,False,7.0,3.0,16.0,18.0,9.0,7.0,11.0,False,True,False,False,False,False,False
14,Alfonzo McKinnie,28,39,258,15.5,0.604,0.419,0.194,9.6,13.9,11.8,3.6,1.3,0.0,4.7,17.8,,0.5,0.3,0.8,0.156,,0.3,-0.8,-0.4,0.1,2021,LAL,42,30,0.493,10.6,3.3,-5.3,-0.5,0.2,0.014,False,19.0,19.0,8.0,19.0,19.0,16.0,19.0,False,False,False,False,False,False,False
15,Damian Jones,25,8,112,17.1,0.965,0.0,0.706,8.1,18.0,13.0,1.3,0.4,5.6,18.3,10.6,,0.4,0.2,0.5,0.235,,-2.0,1.8,-0.2,0.1,2021,LAL,42,30,0.7120000000000001,12.5,5.6,-1.5,0.1,2.8,0.152,False,11.0,2.0,6.0,17.0,13.0,10.0,6.0,False,True,False,False,False,False,False
16,Devontae Cacok,24,20,98,17.2,0.5760000000000001,0.0,0.379,13.8,22.8,18.4,1.5,2.5,3.7,12.9,17.2,,0.1,0.2,0.3,0.142,,-1.5,0.4,-1.0,0.0,2021,LAL,42,30,0.5,30.4,20.3,0.2,0.0,0.0,0.226,False,15.0,18.0,1.0,3.0,6.0,19.0,2.0,False,False,True,True,False,False,True
17,Jared Dudley,35,12,81,4.4,0.333,0.667,0.0,5.6,23.5,14.6,7.6,0.6,1.1,18.2,5.9,,0.0,0.1,0.1,0.053,,-4.4,0.9,-3.5,0.0,2021,LAL,42,30,0.5579999999999999,7.8,9.5,-0.7,0.1,0.8,0.102,False,12.0,10.0,12.0,13.0,10.0,14.0,10.0,False,False,False,False,False,False,False
18,Quinn Cook,27,16,62,13.8,0.585,0.5,0.192,0.0,9.0,4.5,12.5,0.8,1.4,9.6,21.9,,0.1,0.1,0.1,0.098,,-0.3,-0.1,-0.4,0.0,2021,LAL,42,30,0.509,5.5,13.8,-3.8,-0.2,0.3,0.03,False,18.0,17.0,15.0,7.0,18.0,15.0,18.0,False,False,False,False,False,False,False
19,Kostas Antetokounmpo,23,15,56,0.0,0.382,0.0,1.3,8.1,29.9,19.1,2.3,1.7,6.4,41.2,20.7,,-0.3,0.1,-0.2,-0.174,,-13.3,0.8,-12.6,-0.1,2021,LAL,42,30,0.902,8.2,13.7,-0.7,0.0,0.1,0.193,False,16.0,1.0,11.0,8.0,11.0,18.0,4.0,False,True,False,False,False,False,True
1,Andrew Wiggins,25,71,2364,15.0,0.568,0.348,0.225,3.7,11.8,7.8,10.9,1.3,2.6,9.8,23.3,,1.2,2.7,3.9,0.08,,0.0,-0.4,-0.4,1.0,2021,GSW,39,33,0.535,7.9,18.1,-0.4,0.6,1.4,0.046,False,3.0,9.0,13.0,3.0,4.0,6.0,10.0,True,False,False,True,True,False,False
2,Stephen Curry,32,63,2152,26.3,0.655,0.5870000000000001,0.289,1.5,15.4,8.5,30.5,1.7,0.3,12.2,34.8,,6.5,2.5,9.0,0.201,,8.3,0.4,8.7,5.8,2021,GSW,39,33,0.557,10.1,42.3,3.9,0.2,0.3,0.103,False,6.0,7.0,8.0,1.0,1.0,10.0,3.0,False,False,False,True,True,False,True
3,Draymond Green,30,63,1982,13.3,0.53,0.332,0.232,3.0,20.9,12.1,36.4,2.5,2.3,31.0,13.1,,1.2,3.4,4.6,0.112,,-1.6,3.3,1.7,1.9,2021,GSW,39,33,0.489,11.8,31.2,-0.2,0.5,1.1,0.044,False,4.0,12.0,4.0,2.0,3.0,7.0,11.0,True,False,True,True,True,False,False
4,Kelly Oubre Jr.,25,55,1687,13.3,0.529,0.394,0.244,5.2,15.4,10.4,6.5,1.6,2.2,8.0,22.1,,0.0,2.2,2.2,0.062,,-1.4,-0.5,-1.9,0.0,2021,GSW,39,33,0.56,10.4,6.6,-0.5,0.7,3.8,0.093,False,2.0,6.0,6.0,15.0,5.0,1.0,4.0,True,False,False,False,True,True,True
5,Kent Bazemore,31,67,1333,10.6,0.564,0.469,0.199,2.1,16.0,9.1,11.1,2.4,2.2,16.1,16.3,,-0.2,2.1,1.8,0.065,,-2.9,1.7,-1.2,0.2,2021,GSW,39,33,0.475,8.1,7.1,-3.2,-0.3,-0.2,-0.008,False,14.0,13.0,12.0,14.0,12.0,15.0,15.0,False,False,False,False,False,False,False
6,Kevon Looney,24,61,1161,11.9,0.575,0.086,0.244,10.9,18.6,14.8,13.4,0.8,1.7,14.5,9.4,,2.0,1.4,3.4,0.139,,-1.8,1.0,-0.9,0.3,2021,GSW,39,33,0.403,13.6,11.1,-5.6,-0.2,0.0,0.006,False,12.0,16.0,3.0,12.0,14.0,14.0,14.0,False,False,True,False,False,False,False
7,Juan Toscano-Anderson,27,53,1107,12.6,0.6759999999999999,0.44,0.14800000000000002,2.8,19.5,11.3,18.1,1.7,2.1,21.5,11.0,,1.4,1.6,3.0,0.13,,-1.4,2.2,0.8,0.8,2021,GSW,39,33,0.529,10.4,13.8,-3.6,-0.1,0.2,0.03,False,10.0,11.0,7.0,10.0,13.0,11.0,12.0,False,False,False,False,False,False,False
8,Damion Lee,28,57,1079,11.8,0.636,0.708,0.161,2.2,15.4,8.9,9.1,1.7,0.7,9.3,12.8,,1.4,1.3,2.7,0.119,,-0.7,0.9,0.2,0.6,2021,GSW,39,33,0.5479999999999999,9.1,14.4,-2.3,-0.1,1.7,0.058,False,11.0,8.0,10.0,8.0,9.0,5.0,8.0,False,False,False,False,False,True,False
9,Jordan Poole,21,51,988,15.1,0.581,0.5820000000000001,0.251,1.6,8.2,5.0,15.4,1.2,0.8,8.8,25.0,,1.1,0.9,1.9,0.094,,0.7,-1.2,-0.5,0.4,2021,GSW,39,33,0.454,5.0,15.8,-6.6,-1.5,-1.2,-0.047,False,16.0,15.0,16.0,5.0,16.0,16.0,16.0,False,False,False,True,False,False,False
10,James Wiseman,19,39,836,13.1,0.552,0.103,0.234,7.1,21.5,14.4,4.9,0.6,3.8,12.9,23.8,,-0.4,1.2,0.7,0.042,,-4.0,-1.0,-5.0,-0.6,2021,GSW,39,33,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,17.0,17.0,17.0,17.0,17.0,17.0,17.0,False,False,False,False,False,False,False
11,Mychal Mulder,26,60,766,10.8,0.613,0.8079999999999999,0.083,1.1,7.1,4.2,4.8,0.7,1.4,5.5,16.2,,0.6,0.6,1.2,0.075,,-0.6,-1.2,-1.8,0.0,2021,GSW,39,33,0.5329999999999999,6.1,5.8,-6.0,-0.2,0.1,0.017,False,13.0,10.0,14.0,16.0,15.0,13.0,13.0,False,False,False,False,False,False,False
12,Eric Paschall,24,40,695,13.4,0.561,0.181,0.315,4.3,15.1,9.8,11.4,0.8,0.9,11.2,23.5,,0.2,0.7,0.9,0.062,,-1.8,-0.9,-2.7,-0.1,2021,GSW,39,33,0.5710000000000001,9.0,12.7,-2.7,-0.3,2.1,0.062,False,15.0,4.0,11.0,11.0,11.0,4.0,7.0,False,True,False,False,False,True,False
13,Brad Wanamaker,31,39,625,8.5,0.468,0.353,0.324,1.4,9.8,5.6,20.8,2.0,0.8,15.8,16.0,,-0.2,0.7,0.5,0.036000000000000004,,-4.4,0.9,-3.5,-0.2,2021,GSW,39,33,0.5770000000000001,5.6,17.8,-0.6,0.5,3.5,0.124,False,5.0,3.0,15.0,4.0,6.0,2.0,2.0,True,True,False,True,False,True,True
14,Nico Mannion,19,30,364,9.3,0.487,0.526,0.246,1.8,11.5,6.7,25.6,2.1,0.2,19.7,18.5,,-0.2,0.4,0.2,0.029,,-3.4,-0.5,-3.9,-0.2,2021,GSW,39,33,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,18.0,18.0,18.0,18.0,18.0,18.0,18.0,False,False,False,False,False,False,False
15,Alen Smailagić,20,15,84,8.9,0.472,0.37,0.222,7.7,12.5,10.1,6.5,1.7,5.2,14.4,17.6,,-0.1,0.1,0.0,0.015,,-4.9,-0.4,-5.3,-0.1,2021,GSW,39,33,0.61,10.5,14.3,-2.2,0.0,0.2,0.081,False,7.0,1.0,5.0,9.0,8.0,12.0,5.0,False,True,True,False,False,False,True
16,Gary Payton II,28,10,40,29.2,0.847,0.308,0.308,5.4,23.6,14.6,4.1,7.0,2.2,6.3,16.8,,0.2,0.1,0.3,0.331,,1.0,8.2,9.2,0.1,2021,GSW,39,33,0.473,10.1,14.8,-1.6,0.0,0.5,0.051,False,8.0,14.0,9.0,7.0,7.0,8.0,9.0,False,False,False,False,False,False,False
17,Marquese Chriss,23,2,27,11.8,0.412,0.35700000000000004,0.28600000000000003,12.0,38.9,25.6,11.0,0.0,6.5,11.3,28.1,,-0.1,0.1,0.0,-0.03,,-2.4,0.3,-2.1,0.0,2021,GSW,39,33,0.604,16.5,15.3,0.6,0.8,3.4,0.136,False,1.0,2.0,2.0,6.0,2.0,3.0,1.0,True,True,True,False,True,True,True
18,Jordan Bell,26,1,15,5.6,0.174,0.0,1.0,7.2,28.0,17.7,15.5,0.0,11.8,25.8,11.1,,0.0,0.0,0.0,-0.026,,-8.3,1.7,-6.5,0.0,2021,GSW,39,33,0.57,17.5,8.6,-2.6,0.0,0.4,0.07200000000000001,False,9.0,5.0,1.0,13.0,10.0,9.0,6.0,False,True,True,False,False,False,False
1,Ja Morant,21,63,2053,16.7,0.537,0.252,0.389,3.0,10.1,6.5,33.5,1.3,0.6,15.3,27.2,,1.6,1.6,3.2,0.07400000000000001,,1.3,-1.6,-0.4,0.8,2021,MEM,38,34,0.556,6.6,35.2,0.3,1.2,3.8,0.08800000000000001,False,3.0,7.0,9.0,2.0,8.0,3.0,8.0,True,False,False,True,False,True,False
2,Dillon Brooks,25,67,1997,12.1,0.515,0.361,0.189,2.8,7.7,5.2,11.7,1.9,1.2,9.6,26.1,,-0.5,1.8,1.4,0.033,,-2.6,-1.1,-3.7,-0.9,2021,MEM,38,34,0.51,6.1,10.5,-4.1,-1.1,1.2,0.027000000000000003,False,13.0,10.0,11.0,10.0,12.0,9.0,11.0,False,False,False,False,False,False,False
3,Kyle Anderson,27,69,1887,17.2,0.578,0.397,0.28,2.9,19.5,11.1,18.3,2.1,2.7,10.4,18.5,,2.9,2.7,5.6,0.14300000000000002,,1.4,1.9,3.3,2.5,2021,MEM,38,34,0.534,11.3,15.9,0.5,0.9,2.5,0.091,False,5.0,8.0,6.0,7.0,6.0,6.0,7.0,True,False,False,False,False,False,False
4,Jonas Valančiūnas,28,62,1755,24.4,0.636,0.077,0.273,15.1,31.9,23.4,10.0,1.0,2.9,10.7,22.4,,5.1,2.6,7.8,0.213,,3.2,-0.3,3.0,2.2,2021,MEM,38,34,0.631,22.5,10.9,2.4,2.0,7.0,0.182,False,1.0,3.0,1.0,9.0,3.0,1.0,2.0,True,True,True,False,True,True,True
5,Desmond Bane,22,68,1519,12.2,0.6,0.5429999999999999,0.098,2.1,12.6,7.3,10.6,1.3,0.9,10.2,16.1,,1.6,1.3,2.9,0.093,,-0.6,-0.2,-0.8,0.5,2021,MEM,38,34,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,14.0,14.0,14.0,14.0,14.0,14.0,14.0,False,False,False,False,False,False,False
6,Brandon Clarke,24,59,1415,17.3,0.56,0.156,0.228,7.2,17.5,12.3,9.5,2.0,3.2,5.7,17.2,,2.2,2.0,4.2,0.142,,0.4,1.2,1.5,1.3,2021,MEM,38,34,0.6629999999999999,14.0,9.5,3.1,1.7,5.0,0.183,False,2.0,2.0,3.0,12.0,2.0,2.0,1.0,True,True,True,False,True,True,True
7,Grayson Allen,25,50,1259,12.8,0.586,0.662,0.22,1.6,12.0,6.7,11.5,1.7,0.6,9.6,16.8,,1.5,1.2,2.7,0.101,,-0.2,0.1,-0.2,0.6,2021,MEM,38,34,0.609,6.2,10.0,-1.3,0.1,1.2,0.08199999999999999,False,10.0,4.0,10.0,11.0,10.0,10.0,9.0,False,True,False,False,False,False,False
8,Tyus Jones,24,70,1222,15.0,0.511,0.339,0.109,1.8,10.4,6.1,28.6,2.5,0.4,10.0,16.6,,1.5,1.3,2.8,0.11,,-0.1,0.9,0.8,0.9,2021,MEM,38,34,0.532,4.4,32.0,0.6,0.8,3.0,0.117,False,6.0,9.0,13.0,3.0,5.0,5.0,5.0,False,False,False,True,True,True,True
9,Xavier Tillman Sr.,22,59,1085,14.7,0.605,0.217,0.177,7.2,18.0,12.5,9.4,1.9,2.7,12.3,14.3,,1.4,1.5,2.9,0.127,,-1.3,1.1,-0.2,0.5,2021,MEM,38,34,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,15.0,15.0,15.0,15.0,15.0,15.0,15.0,False,False,False,False,False,False,False
10,De'Anthony Melton,22,52,1045,15.2,0.568,0.537,0.13,3.0,13.4,8.2,17.5,2.7,2.7,13.7,19.5,,0.7,1.5,2.2,0.103,,0.6,1.7,2.3,1.1,2021,MEM,38,34,0.501,9.9,20.1,-0.2,0.5,1.7,0.07200000000000001,False,8.0,11.0,7.0,4.0,9.0,8.0,10.0,False,False,False,True,False,False,False
11,John Konchar,24,43,575,14.8,0.608,0.406,0.217,6.4,17.3,11.8,10.7,2.5,1.4,10.6,12.4,,0.9,0.8,1.7,0.145,,-0.2,1.4,1.2,0.5,2021,MEM,38,34,0.713,13.7,16.2,4.5,0.3,0.7,0.182,False,9.0,1.0,4.0,6.0,1.0,11.0,3.0,False,True,True,False,True,False,True
12,Justise Winslow,24,26,507,6.2,0.395,0.257,0.16699999999999998,3.7,21.1,12.3,13.3,1.4,2.1,14.1,21.9,,-1.3,0.6,-0.7,-0.066,,-6.2,0.2,-6.0,-0.5,2021,MEM,38,34,0.44,11.6,18.7,-3.6,-0.1,0.0,-0.004,False,11.0,13.0,5.0,5.0,11.0,13.0,13.0,False,False,True,True,False,False,False
13,Gorgui Dieng,31,22,371,19.2,0.682,0.444,0.398,7.9,20.2,14.0,10.6,2.2,3.4,14.8,17.0,,0.9,0.6,1.5,0.19,,1.8,1.6,3.3,0.5,2021,MEM,38,34,0.563,17.4,11.1,1.8,0.7,2.1,0.129,False,7.0,6.0,2.0,8.0,4.0,7.0,4.0,False,False,True,False,True,False,True
14,Jaren Jackson Jr.,21,11,258,18.0,0.551,0.48,0.336,6.9,18.7,12.7,6.8,2.2,6.3,9.5,25.9,,0.2,0.5,0.7,0.123,,-0.7,0.7,0.1,0.1,2021,MEM,38,34,0.593,8.5,7.2,0.4,1.0,3.5,0.103,False,4.0,5.0,8.0,13.0,7.0,4.0,6.0,True,True,False,False,False,True,False
15,Killian Tillie,22,18,182,8.5,0.461,0.579,0.193,3.5,10.6,7.0,5.6,1.3,4.0,3.1,14.8,,0.0,0.2,0.2,0.055,,-3.4,-0.3,-3.7,-0.1,2021,MEM,38,34,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,16.0,16.0,16.0,16.0,16.0,16.0,16.0,False,False,False,False,False,False,False
16,Sean McDermott,24,18,158,7.2,0.534,0.667,0.242,4.0,8.8,6.4,3.1,0.6,1.7,9.9,10.8,,0.1,0.1,0.2,0.05,,-3.1,-1.2,-4.3,-0.1,2021,MEM,38,34,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,17.0,17.0,17.0,17.0,17.0,17.0,17.0,False,False,False,False,False,False,False
17,Tim Frazier,30,5,62,-0.5,0.177,0.4,0.3,0.0,13.8,6.8,30.8,1.5,1.5,15.0,18.1,,-0.3,0.1,-0.2,-0.16899999999999998,,-10.7,-1.2,-11.9,-0.2,2021,MEM,38,34,0.464,5.3,36.5,-4.6,-0.2,0.1,0.016,False,12.0,12.0,12.0,1.0,13.0,12.0,12.0,False,False,False,True,False,False,False
18,Jontay Porter,21,11,54,9.2,0.64,0.5329999999999999,0.333,7.8,19.9,13.7,2.5,2.7,1.7,28.9,18.9,,-0.1,0.1,0.0,0.019,,-6.8,0.3,-6.5,-0.1,2021,MEM,38,34,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,18.0,18.0,18.0,18.0,18.0,18.0,18.0,False,False,False,False,False,False,False
1,Dejounte Murray,24,67,2139,16.5,0.509,0.204,0.138,2.8,21.1,11.8,25.9,2.3,0.3,10.2,23.4,,0.7,2.6,3.3,0.07400000000000001,,-0.2,1.0,0.8,1.5,2021,SAS,33,39,0.524,12.2,23.1,0.4,1.0,2.6,0.07400000000000001,False,5.0,13.0,6.0,2.0,7.0,6.0,12.0,True,False,False,True,False,False,False
2,DeMar DeRozan,31,61,2056,22.0,0.591,0.08,0.478,2.0,11.6,6.7,32.0,1.3,0.6,9.7,26.1,,5.9,1.5,7.4,0.172,,3.2,-0.1,3.1,2.6,2021,SAS,33,39,0.603,8.7,26.1,1.9,2.3,7.3,0.151,False,1.0,4.0,11.0,1.0,2.0,1.0,3.0,True,True,False,True,True,True,True
3,Keldon Johnson,21,69,1968,13.8,0.557,0.257,0.278,4.9,17.6,11.1,8.9,1.0,1.0,9.0,19.2,,1.6,1.7,3.3,0.079,,-0.9,-0.7,-1.6,0.2,2021,SAS,33,39,0.711,10.2,7.2,1.5,0.3,1.1,0.174,False,9.0,1.0,9.0,13.0,4.0,10.0,1.0,False,True,False,False,True,False,True
4,Jakob Poeltl,25,69,1845,17.5,0.612,0.0,0.28800000000000003,12.4,19.3,15.8,10.1,1.2,5.7,14.6,13.4,,3.2,2.5,5.7,0.14800000000000002,,-0.5,1.2,0.8,1.3,2021,SAS,33,39,0.612,17.3,13.6,2.5,1.3,4.0,0.163,False,4.0,3.0,2.0,6.0,1.0,4.0,2.0,True,True,True,False,True,True,True
5,Patty Mills,32,68,1685,11.8,0.57,0.7020000000000001,0.128,1.1,6.3,3.7,13.5,1.2,0.2,9.3,18.4,,1.3,0.8,2.2,0.062,,0.0,-1.2,-1.2,0.4,2021,SAS,33,39,0.5920000000000001,3.9,11.4,0.0,0.8,2.8,0.091,False,6.0,6.0,16.0,7.0,8.0,5.0,8.0,False,False,False,False,False,True,False
6,Lonnie Walker IV,22,60,1522,9.8,0.523,0.463,0.115,1.0,10.1,5.4,9.6,0.9,0.8,9.2,20.1,,-0.5,0.9,0.4,0.012,,-2.3,-1.4,-3.7,-0.7,2021,SAS,33,39,0.507,7.6,9.6,-3.5,-0.4,0.3,0.016,False,16.0,14.0,12.0,11.0,14.0,14.0,14.0,False,False,False,False,False,False,False
7,Rudy Gay,34,63,1358,14.7,0.532,0.443,0.162,3.2,20.9,11.9,9.7,1.6,2.5,8.8,23.6,,0.0,1.7,1.7,0.059,,-0.1,0.0,-0.1,0.6,2021,SAS,33,39,0.5529999999999999,13.4,11.3,-0.8,0.4,2.1,0.068,False,8.0,11.0,5.0,9.0,9.0,8.0,13.0,False,False,True,False,False,False,False
8,Derrick White,26,36,1064,15.0,0.55,0.536,0.252,1.3,9.6,5.4,17.4,1.2,2.9,8.2,22.4,,1.0,0.9,1.9,0.085,,1.3,0.0,1.3,0.9,2021,SAS,33,39,0.593,7.2,20.0,1.3,1.4,4.2,0.119,False,3.0,5.0,13.0,3.0,6.0,3.0,7.0,True,True,False,True,False,True,False
9,Devin Vassell,20,62,1056,10.6,0.524,0.495,0.168,2.4,15.4,8.8,7.1,2.0,1.4,6.3,14.3,,0.4,1.1,1.5,0.069,,-2.2,0.7,-1.5,0.1,2021,SAS,33,39,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,17.0,17.0,17.0,17.0,17.0,17.0,17.0,False,False,False,False,False,False,False
10,Drew Eubanks,23,54,755,17.9,0.618,0.01,0.517,10.2,24.0,17.0,7.9,1.2,5.5,15.2,17.1,,1.2,1.1,2.3,0.145,,-1.0,1.0,0.0,0.4,2021,SAS,33,39,0.682,16.8,7.7,-1.8,0.0,0.8,0.134,False,12.0,2.0,3.0,12.0,12.0,12.0,4.0,False,True,True,False,False,False,True
11,LaMarcus Aldridge,35,21,544,15.1,0.545,0.302,0.149,3.3,15.4,9.2,10.2,0.7,2.8,7.0,22.7,,0.3,0.5,0.8,0.067,,-0.2,-0.7,-0.9,0.2,2021,SAS,33,39,0.5710000000000001,12.0,11.4,1.4,1.5,4.5,0.122,False,2.0,8.0,7.0,8.0,5.0,2.0,6.0,True,False,False,False,True,True,False
12,Trey Lyles,25,23,358,11.4,0.574,0.444,0.256,2.6,23.3,12.8,5.3,0.8,0.2,5.7,12.9,,0.3,0.3,0.6,0.085,,-1.3,-0.5,-1.8,0.0,2021,SAS,33,39,0.557,15.3,7.2,-1.2,0.3,2.2,0.083,False,10.0,10.0,4.0,14.0,11.0,7.0,9.0,False,False,True,False,False,False,False
13,Luka Šamanić,21,33,308,9.8,0.518,0.41,0.276,5.4,18.3,11.7,6.9,1.3,2.2,14.5,19.5,,-0.2,0.3,0.1,0.015,,-4.2,-0.7,-4.9,-0.2,2021,SAS,33,39,0.45,11.2,16.3,-4.1,0.0,0.0,0.011,False,13.0,15.0,8.0,5.0,15.0,15.0,15.0,False,False,False,True,False,False,False
14,Tre Jones,21,37,269,12.1,0.544,0.064,0.244,3.1,5.2,4.2,20.0,1.4,0.0,13.1,16.1,,0.2,0.1,0.4,0.066,,-2.2,-1.3,-3.5,-0.1,2021,SAS,33,39,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,True,18.0,18.0,18.0,18.0,18.0,18.0,18.0,False,False,False,False,False,False,False
15,Keita Bates-Diop,25,30,245,12.0,0.518,0.254,0.313,3.8,17.7,10.6,6.6,2.2,1.7,8.4,14.8,,0.1,0.3,0.3,0.068,,-2.3,0.4,-1.9,0.0,2021,SAS,33,39,0.535,9.0,6.7,-0.9,0.2,1.0,0.077,False,11.0,12.0,10.0,16.0,10.0,11.0,11.0,False,False,False,False,False,False,False
16,Gorgui Dieng,31,16,181,19.0,0.648,0.4,0.436,6.9,18.0,12.3,15.0,2.4,0.9,13.2,18.2,,0.4,0.2,0.7,0.175,,2.0,1.5,3.5,0.2,2021,SAS,33,39,0.563,17.4,11.1,1.8,0.7,2.1,0.129,False,7.0,9.0,1.0,10.0,3.0,9.0,5.0,False,False,True,False,True,False,True
17,Quinndary Weatherspoon,24,20,121,9.6,0.547,0.171,0.457,2.6,7.2,4.8,9.1,3.2,1.4,19.2,18.7,,-0.1,0.1,0.1,0.023,,-5.8,0.7,-5.0,-0.1,2021,SAS,33,39,0.336,4.8,17.5,-7.4,-0.1,-0.1,-0.071,False,15.0,16.0,15.0,4.0,16.0,16.0,16.0,False,False,False,True,False,False,False
18,Cameron Reynolds,25,3,6,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,,0.0,0.0,0.0,-0.017,,-4.4,-3.6,-8.0,0.0,2021,SAS,33,39,0.58,6.4,6.8,-2.5,0.0,0.4,0.078,False,14.0,7.0,14.0,15.0,13.0,13.0,10.0,False,False,False,False,False,False,False
1,Eric Bledsoe,31,71,2111,11.5,0.5329999999999999,0.486,0.267,1.5,11.1,6.3,17.3,1.2,1.1,12.3,18.5,,1.1,1.3,2.3,0.053,,-1.2,-0.9,-2.0,0.0,2021,NOP,31,41,0.5710000000000001,8.5,28.7,1.8,1.6,5.4,0.157,False,3.0,10.0,11.0,2.0,4.0,2.0,3.0,True,False,False,True,True,True,True
2,Brandon Ingram,23,61,2093,19.2,0.584,0.341,0.29100000000000004,1.8,13.7,7.8,22.4,1.0,1.6,11.0,28.0,,3.9,1.3,5.3,0.12,,3.3,-1.1,2.2,2.2,2021,NOP,31,41,0.5870000000000001,9.6,19.3,2.1,2.2,5.1,0.115,False,1.0,8.0,9.0,5.0,2.0,3.0,6.0,True,False,False,True,True,True,False
